연도,유형구분,세부유형,시도,행정구,학교명,본분교,학교상태,설립,남여공학,우편번호,도로명주소,연락처,팩스번호,홈페이지,
2016,일반고,일반고등학교,대전,동구,우송고등학교,본교,기존(원)교,사립,남여공학,346-09 ,대전광역시 동구 동대전로131번길 53 . 우송고등학교 (자양동),042-620-5200,042-626-0061,http://woosong.hs.kr,
2016,일반고,일반고등학교,대전,중구,남대전고등학교,본교,기존(원)교,사립,남자,350-51 ,대전광역시 중구 보문로 111번길63 (부사동),042-253-7111,042-222-1557,http://www.ndj.hs.kr,
2016,자율고,일반고등학교,대전,중구,대성고등학교,본교,기존(원)교,사립,남자,348-25 ,대전광역시 중구 목동로 23 (목동.대성고등학교),042-250-3854,042-250-3899,http://www.daeseong.hs.kr,
2016,자율고,일반고등학교,대전,중구,대전고등학교,본교,기존(원)교,공립,남자,349-32 ,대전광역시 중구 대흥로 110 (대흥동),042-220-6107,042-220-6130,http://www.daejeon.hs.kr/,
2016,특성화고(직업),상업고등학교,대전,중구,대전국제통상고등학교,본교,기존(원)교,공립,남여공학,349-98 ,대전광역시 중구 서문로 47 (문화동),042-580-2585,042-582-6064,http://www.dim.hs.kr,
2016,일반고,일반고등학교,대전,중구,대전동산고등학교,본교,기존(원)교,사립,남자,349-60 ,대전광역시 중구 문화로 183 . 대전동산고등학교 (문화동),042-587-5211,042-587-5228,http://djdongsan.hs.kr,
2016,일반고,일반고등학교,대전,중구,대전성모여자고등학교,본교,기존(원)교,사립,여자,349-43 ,대전광역시 중구 대흥로 62 (대흥동)대전성모여자고등학교,042-220-7816,042-222-4623,http://www.seongmo.hs.kr,
2016,특성화고(직업),상업고등학교,대전,중구,대전신일여자고등학교,본교,기존(원)교,사립,여자,350-58 ,대전광역시 중구 부사로 48 (부사동),042-250-8604,042-221-1776,www.shinil.hs.kr,
2016,특성화고(직업),상업고등학교,대전,중구,대전여자상업고등학교,본교,기존(원)교,사립,여자,348-31 ,대전광역시 중구 대종로550번길 31 (선화동),042-250-8307,042-255-8319,www.aram.or.kr,
2016,일반고,일반고등학교,대전,중구,대전중앙고등학교,본교,기존(원)교,사립,남자,348-04 ,대전광역시 중구 대종로 634 . 대전중앙고등학교 (중촌동),042-226-8408,042-252-6188,http://www.djja.hs.kr,
2016,일반고,일반고등학교,대전,중구,대전한빛고등학교,본교,기존(원)교,사립,남여공학,350-82 ,대전광역시 중구 대둔산로 119-37 (안영동.대전한빛고등학교),042-581-0403,042-585-2537,http://www.hanvit.hs.kr,
2016,일반고,일반고등학교,대전,중구,청란여자고등학교,본교,기존(원)교,사립,여자,350-51 ,대전광역시 중구 보문로95번길 40 .청란여자고등학교(부사동),042-253-8845,042-253-6928,http://www.chran.hs.kr,
2016,특성화고(직업),공업고등학교,대전,중구,충남기계공업고등학교,본교,기존(원)교,공립,남자,349-99 ,대전광역시 중구 산성로 154 (문화동.충남기계공업고등학교),042-580-2127,042-586-7700,www.chungnam-mh.hs.kr,
2016,일반고,일반고등학교,대전,중구,충남여자고등학교,본교,기존(원)교,공립,여자,348-49 ,대전광역시 중구 선화로43번길 77 (목동.충남여자고등학교),042-229-3100,042-257-8444,http://cng.hs.kr,
2016,일반고,일반고등학교,대전,중구,호수돈여자고등학교,본교,기존(원)교,사립,여자,348-59 ,대전광역시 중구 선화로 50 . 호수돈여자고등학교 (용두동),042-221-2612,042-252-0397,http://www.holston.hs.kr,
2016,일반고,일반고등학교,대전,서구,대전관저고등학교,본교,기존(원)교,공립,남여공학,353-58 ,대전광역시 서구 관저북로 94 . 대전관저고등학교 (관저동),042-540-2800,042-545-2866,http://www.gwanjeo.hs.kr,
2016,일반고,일반고등학교,대전,서구,대전괴정고등학교,본교,기존(원)교,공립,남여공학,352-91 ,대전광역시 서구 가장로 15 . 대전괴정고등학교 (괴정동),042-520-8413,042-528-9897,http://www.goejeong.hs.kr,
2016,일반고,일반고등학교,대전,서구,대전구봉고등학교,본교,기존(원)교,공립,남여공학,353-76 ,대전광역시 서구 관저서로 36 (관저동),042-540-3700,042-540-3799,http://www.gubong.hs.kr/,
2016,자율고,일반고등학교,대전,서구,대전대신고등학교,본교,기존(원)교,사립,남자,354-06 ,대전광역시 서구 오량1길 98 (복수동),042-585-5907,042-583-8061,djds.hs.kr,
2016,일반고,일반고등학교,대전,서구,대전둔산여자고등학교,본교,기존(원)교,공립,여자,352-31 ,대전광역시 서구 갈마역로 33 (갈마동),042-479-3800,042-488-6032,daejeondunsan-gh.hs.kr,
2016,일반고,일반고등학교,대전,서구,대전둔원고등학교,본교,기존(원)교,공립,남여공학,352-73 ,대전광역시 서구 대덕대로 101 (갈마동),042-530-3661,042-538-7120,http://www.dunwon.hs.kr,
2016,일반고,일반고등학교,대전,서구,대전만년고등학교,본교,기존(원)교,공립,남여공학,352-00 ,대전광역시 서구 만년로 6 . 대전만년고등학교 (만년동),042-479-9683,042-488-7387,http://www.mannyon-h.hs.kr,
2016,일반고,일반고등학교,대전,서구,대전복수고등학교,본교,기존(원)교,공립,남여공학,354-09 ,대전광역시 서구 혜천로 66 (복수동),042-580-1100,042-587-0603,http://www.boksu.hs.kr,
2016,특목고,외국어고등학교,대전,서구,대전외국어고등학교,본교,기존(원)교,공립,남여공학,352-80 ,대전광역시 서구 신갈마로 19 (내동.대전외국어고등학교),042-530-8025,042-537-0686,http://www.djfl.hs.kr/,
2016,일반고,일반고등학교,대전,서구,대전제일고등학교,본교,기존(원)교,사립,남여공학,353-40 ,대전광역시 서구 배재로46번길 77 (도마동),042-522-4023,042-527-9663,www.dj-jeil.hs.kr,
2016,일반고,일반고등학교,대전,서구,동방고등학교,본교,기존(원)교,사립,남여공학,353-80 ,대전광역시 서구 계백로 1106 . 동방고등학교 (관저동),042-333-5883,042-541-0289,http://www.db.hs.kr,
2016,일반고,일반고등학교,대전,서구,서대전고등학교,본교,기존(원)교,사립,남자,352-16 ,대전광역시 서구 월평동로 60 . 서대전고등학교 (월평동),042-479-2016,042-488-9086,http://www.sdj.or.kr,
2016,일반고,일반고등학교,대전,서구,서대전여자고등학교,본교,기존(원)교,사립,여자,353-44 ,대전광역시 서구 배재로197번길 20 . 서대전여자고등학교 (도마동),042-520-6106,042-531-5905,seodaejon.hs.kr,
2016,일반고,일반고등학교,대전,서구,서일고등학교,본교,기존(원)교,사립,남자,353-77 ,대전광역시 서구 계백로828번길 30 (관저동),042-540-5506,042-543-4379,http://seoil.hs.kr,
2016,일반고,일반고등학교,대전,서구,서일여자고등학교,본교,기존(원)교,사립,여자,353-77 ,대전광역시 서구 구봉산북로 22 . 서일여자고등학교 (관저동),042-540-7703,042-543-7429,http://seoil-gh.hs.kr,
2016,자율고,일반고등학교,대전,서구,충남고등학교,본교,기존(원)교,공립,남자,352-49 ,대전광역시 서구 문정로 171 . 충남고등학교 (둔산동),042-488-8013,042-488-8019,http://www.chungnam.hs.kr/,
2016,일반고,일반고등학교,대전,서구,한밭고등학교,본교,기존(원)교,공립,남여공학,352-77 ,대전광역시 서구 신갈마로141번길 58 (갈마동.한밭고등학교),042-601-6157,042-536-6441,http://www.hanbat.hs.kr,
2016,일반고,일반고등학교,대전,유성구,대덕고등학교,본교,기존(원)교,공립,남여공학,341-21 ,대전광역시 유성구 대덕대로556번길 158 (도룡동),042-860-0300,042-861-1413,http://www.taedok.hs.kr,
2016,특목고,공업고등학교,대전,유성구,대덕소프트웨어마이스터고등학교,본교,기존(원)교,공립,남여공학,341-11 ,대전광역시 유성구 가정북로 76 (장동. 대덕소프트웨어마이스터고등학교),042-866-8885,042-863-4308,http://www.dsm.hs.kr,
2016,특성화고(직업),공업고등학교,대전,유성구,대전공업고등학교,본교,기존(원)교,공립,남여공학,342-31 ,대전광역시 유성구 진잠로42번길 35 (원내동.대전공업고등학교),042-540-2100,042-543-2387,http://www.daegong.hs.kr,
2016,특목고,과학고등학교,대전,유성구,대전과학고등학교,본교,기존(원)교,공립,남여공학,341-42 ,대전광역시 유성구 과학로 46 . 대전과학고등학교 (구성동),042-860-0207,042-863-5488,http://www.djs.hs.kr,
2016,자율고,일반고등학교,대전,유성구,대전노은고등학교,본교,기존(원)교,공립,남여공학,340-91 ,대전광역시 유성구 노은동로 99 (노은동),042-717-3548,042-476-1448,http://www.noeun.hs.kr,
2016,일반고,일반고등학교,대전,유성구,대전도안고등학교,본교,기존(원)교,공립,남여공학,341-94 ,대전광역시 유성구 원신흥남로 51 (원신흥동),042-820-8600,042-820-8693,http://doan.hs.kr,
2016,일반고,일반고등학교,대전,유성구,대전반석고등학교,본교,기존(원)교,공립,남여공학,340-76 ,대전광역시 유성구 지족로 332 . 대전반석고등학교 (지족동),042-824-3028,042-824-3029,http://www.banseok.hs.kr,
2016,특목고,예술고등학교,대전,유성구,대전예술고등학교,본교,기존(원)교,사립,남여공학,341-98 ,대전광역시 유성구 월드컵대로308번길 33 (상대동),042-825-2202,042-823-9547,www.taejonart.hs.kr,
2016,일반고,일반고등학교,대전,유성구,대전용산고등학교,본교,기존(원)교,공립,남여공학,340-31 ,대전광역시 유성구 용산2로 2-16 (용산동),042-629-9154,042-934-9695,http://www.dyongsan.hs.kr,
2016,일반고,일반고등학교,대전,유성구,대전전민고등학교,본교,기존(원)교,공립,남여공학,340-53 ,대전광역시 유성구 전민로 63 (전민동),042-870-0100,042-382-0255,http://jeonmin.hs.kr,
2016,특성화고(직업),공업고등학교,대전,유성구,대전전자디자인고등학교,본교,기존(원)교,공립,남여공학,340-58 ,대전광역시 유성구 대덕대로 939 . 화암동 174번지 (화암동),042-611-8310,042-862-9107,www.djeh.hs.kr,
2016,일반고,일반고등학교,대전,유성구,대전지족고등학교,본교,기존(원)교,공립,남여공학,340-82 ,대전광역시 유성구 노은서로 202 (지족동),042-717-1506,042-476-2710,http://www.jijok.hs.kr,
2016,특목고,체육고등학교,대전,유성구,대전체육고등학교,본교,기존(원)교,공립,남여공학,341-95 ,대전광역시 유성구 원신흥로40번길 6 (원신흥동),042-820-5200,042-825-3446,www.djcheyuk.hs.kr,
2016,일반고,일반고등학교,대전,유성구,유성고등학교,본교,기존(원)교,공립,남자,341-81 ,대전광역시 유성구 유성대로654번길 130 (구암동),042-824-0261,042-824-0262,http://yuseong.hs.kr,
2016,특성화고(직업),농림업고등학교,대전,유성구,유성생명과학고등학교,본교,기존(원)교,공립,남여공학,341-97 ,대전광역시 유성구 월드컵대로 270 (구암동.유성생명과학고등학교),042-820-5809,042-822-7923,www.yuseong-bst.hs.kr,
2016,일반고,일반고등학교,대전,유성구,유성여자고등학교,본교,기존(원)교,사립,여자,340-97 ,대전광역시 유성구 은구비로138번길 . 70 (죽동.유성여자고등학교),042-820-1194,042-820-1199,http://www.yuseong-gs.hs.kr,
2016,일반고,일반고등학교,대전,유성구,중일고등학교,본교,기존(원)교,사립,남여공학,340-23 ,대전광역시 유성구 배울2로 68 (관평동),042-939-2503,042-935-7919,http://www.jungil.hs.kr,
2016,특성화고(직업),공업고등학교,대전,대덕구,경덕공업고등학교,본교,기존(원)교,사립,남여공학,344-32 ,대전광역시 대덕구 동산초교로63번길 12 . 경덕공업고등학교 (오정동),042-636-3606,042-636-3607,http://www.kyongdok.hs.kr,
2016,자율고,일반고등학교,대전,대덕구,대전송촌고등학교,본교,기존(원)교,공립,남여공학,344-04 ,대전광역시 대덕구 선비마을로23번길 11 . 대전송촌고등학교 (송촌동),042-620-5922,042-620-5909,http://210.111.244.58/,
2016,일반고,일반고등학교,대전,대덕구,대전이문고등학교,본교,기존(원)교,사립,남여공학,343-17 ,대전광역시 대덕구 석봉로 15 대전이문고등학교 (석봉동),042-930-0805,042-932-1633,http://imun.hs.kr,
2016,일반고,일반고등학교,대전,대덕구,동대전고등학교,본교,기존(원)교,공립,남여공학,344-27 ,대전광역시 대덕구 청림길 33 (중리동),042-630-6107,042-630-6199,www.ddj.hs.kr,
2016,일반고,일반고등학교,대전,대덕구,신탄진고등학교,본교,기존(원)교,공립,남여공학,343-08 ,대전광역시 대덕구 신탄진북로 14 . 신탄진고등학교 (신탄진동),042-602-3895,042-933-0273,http://www.shintanjin.hs.kr,
2016,일반고,일반고등학교,울산,중구,다운고등학교,본교,기존(원)교,공립,남여공학,444-03 ,울산광역시 중구 다운로 180 (다운동.다운고등학교),052-710-5400,052-249-5700,http://www.daun.hs.kr/,
2016,자율고,일반고등학교,울산,중구,성신고등학교,본교,기존(원)교,사립,남여공학,444-70 ,울산광역시 중구 성신고교길 26 (복산동),052-298-0882,052-292-0940,http://www.sungshin-us.hs.kr/　,
2016,자율고,일반고등학교,울산,중구,약사고등학교,본교,기존(원)교,공립,남여공학,444-31 ,울산광역시 중구 종가로 560 . 약사고등학교  (약사동),052-290-5800,052-290-5809,http://www.yaksa.hs.kr,
2016,일반고,일반고등학교,울산,중구,울산고등학교,본교,기존(원)교,사립,남자,444-78 ,울산광역시 중구 도화골15길 15 (복산동),052-297-7701,052-298-5502,www.ulsan-hs.hs.kr,
2016,특성화고(직업),공업고등학교,울산,중구,울산애니원고등학교,본교,기존(원)교,공립,남여공학,444-17 ,울산광역시 중구 성안11길 21 (성안동),052-248-4030,052-248-4034,http://www.anione.hs.kr,
2016,일반고,일반고등학교,울산,중구,울산중앙고등학교,본교,기존(원)교,공립,남자,444-34 ,울산광역시 중구 난곡로 33 (태화동.중앙고등학교),052-247-0891,052-247-9737,http://usja.hs.kr,
2016,일반고,일반고등학교,울산,중구,울산중앙여자고등학교,본교,기존(원)교,공립,여자,445-04 ,울산광역시 중구 내황2길 33 . 울산중앙여자고등학교 (반구동),052-293-1697,052-293-1690,http://nanwon.hs.kr/,
2016,일반고,일반고등학교,울산,중구,학성여자고등학교,본교,기존(원)교,공립,여자,444-79 ,울산광역시 중구 화합로 466 . 학성여자고등학교 (약사동),052-293-4828,052-281-5163,http://www.hakseong-g.hs.kr,
2016,일반고,일반고등학교,울산,중구,함월고등학교,본교,기존(원)교,공립,남여공학,445-39 ,울산광역시 중구 종가3길 25 (유곡동),052-210-6610,052-248-6602,http://hamwol.hs.kr,
